ID,Top,Jungle,Mid,Bot,Support,Enemy Top,Enemy Jungle,Enemy Mid,Enemy Bot,Enemy Support,Team Gold,Team Kills,Team Deaths,Dragons,Dragon Soul,Baron,Rift Herald,First tower,First Kill,Team Total CC,Victory
EUW1_6258163362,Akali,Sejuani,Zed,Jhin,Karma,Sion,Elise,Tristana,KogMaw,Lulu,57575,33,18,2,False,2,0,False,True,121,True
EUW1_6258163362,Sion,Elise,Tristana,KogMaw,Lulu,Akali,Sejuani,Zed,Jhin,Karma,55550,18,33,2,False,0,2,True,False,101,False
EUW1_6258166427,Nidalee,Velkoz,Bard,Qiyana,Sion,Gnar,Nasus,Rumble,Orianna,Brand,65150,60,49,0,False,0,0,False,True,179,False
EUW1_6258166427,Gnar,Nasus,Rumble,Orianna,Brand,Nidalee,Velkoz,Bard,Qiyana,Sion,60700,49,60,0,False,0,0,True,False,136,True
EUW1_6258167093,Ryze,Kindred,Akshan,Jhin,Lux,Yone,Sejuani,Katarina,Caitlyn,Pyke,46185,34,16,3,False,1,1,False,True,73,True
EUW1_6258167093,Yone,Sejuani,Katarina,Caitlyn,Pyke,Ryze,Kindred,Akshan,Jhin,Lux,36085,16,34,0,False,0,1,True,False,51,False
EUW1_6258167427,Sion,Zac,Yasuo,Ezreal,Karma,Gangplank,Kayn,Azir,Sivir,Pyke,44075,19,19,1,False,0,2,False,True,91,False
EUW1_6258167427,Gangplank,Kayn,Azir,Sivir,Pyke,Sion,Zac,Yasuo,Ezreal,Karma,49075,19,19,2,False,1,0,True,False,60,True
EUW1_6258167972,Olaf,Khazix,Ezreal,Cassiopeia,Twitch,Jayce,LeeSin,Katarina,Varus,Ashe,44300,20,36,1,False,0,2,False,True,33,False
EUW1_6258167972,Jayce,LeeSin,Katarina,Varus,Ashe,Olaf,Khazix,Ezreal,Cassiopeia,Twitch,56265,36,20,3,False,1,0,True,False,58,True
EUW1_6258168130,Anivia,FiddleSticks,Akshan,Tristana,Blitzcrank,Malphite,LeeSin,Xerath,Sivir,Ashe,52490,38,26,3,False,2,0,False,False,147,True
EUW1_6258168130,Malphite,LeeSin,Xerath,Sivir,Ashe,Anivia,FiddleSticks,Akshan,Tristana,Blitzcrank,53775,26,38,0,False,0,2,True,True,136,False
EUW1_6258168481,Illaoi,Maokai,Akali,Ezreal,Ashe,DrMundo,Sylas,TwistedFate,Zeri,Pyke,61730,30,31,4,True,1,2,True,False,144,False
EUW1_6258168481,DrMundo,Sylas,TwistedFate,Zeri,Pyke,Illaoi,Maokai,Akali,Ezreal,Ashe,59760,31,30,0,False,1,0,False,True,123,True
EUW1_6258169420,Tryndamere,Zac,Syndra,Ezreal,Karma,Camille,Nidalee,Azir,Jinx,Renata,55790,37,20,1,False,0,2,True,True,109,True
EUW1_6258169420,Camille,Nidalee,Azir,Jinx,Renata,Tryndamere,Zac,Syndra,Ezreal,Karma,40300,20,37,2,False,0,0,False,False,83,False
EUW1_6258169496,MasterYi,Katarina,Thresh,Orianna,Azir,Gangplank,Jayce,Galio,Swain,Sona,74095,58,62,0,False,0,0,True,True,138,False
EUW1_6258169496,Gangplank,Jayce,Galio,Swain,Sona,MasterYi,Katarina,Thresh,Orianna,Azir,78800,62,58,0,False,0,0,False,False,175,True
EUW1_6258169565,Kennen,Nunu,Zed,Ezreal,Nautilus,Sejuani,Hecarim,Ahri,Caitlyn,Karma,55698,34,23,3,False,1,1,False,True,133,True
EUW1_6258169565,Sejuani,Hecarim,Ahri,Caitlyn,Karma,Kennen,Nunu,Zed,Ezreal,Nautilus,50285,23,34,0,False,0,1,True,False,124,False
EUW1_6258170001,Kayn,Shyvana,MasterYi,Quinn,Katarina,Volibear,Gragas,Thresh,Corki,Fiora,66750,34,35,2,False,1,0,True,False,43,True
EUW1_6258170001,Volibear,Gragas,Thresh,Corki,Fiora,Kayn,Shyvana,MasterYi,Quinn,Katarina,52450,35,34,1,False,0,0,False,True,99,False
EUW1_6258170672,Fiora,Zac,Katarina,Zeri,Janna,Renekton,Elise,Syndra,Sivir,Senna,34060,11,10,0,False,0,0,False,True,61,False
EUW1_6258170672,Renekton,Elise,Syndra,Sivir,Senna,Fiora,Zac,Katarina,Zeri,Janna,46675,10,11,3,False,1,2,True,False,54,True
EUW1_6258171530,Sion,Sejuani,Diana,Caitlyn,Zoe,Quinn,MonkeyKing,Veigar,Tristana,Karma,45525,26,35,1,False,0,1,False,False,130,False
EUW1_6258171530,Quinn,MonkeyKing,Veigar,Tristana,Karma,Sion,Sejuani,Diana,Caitlyn,Zoe,45075,35,26,2,False,1,1,True,True,120,True
EUW1_6258171736,Yone,Nidalee,TwistedFate,Draven,Janna,Ornn,Talon,Kassadin,Caitlyn,Lux,30600,10,22,1,False,0,0,False,False,90,False
EUW1_6258171736,Ornn,Talon,Kassadin,Caitlyn,Lux,Yone,Nidalee,TwistedFate,Draven,Janna,40975,22,10,1,False,0,2,True,True,97,True
EUW1_6258172704,Irelia,Graves,Kassadin,Varus,Nautilus,Vladimir,Lillia,Qiyana,Twitch,Caitlyn,23715,5,18,1,False,0,1,True,True,43,False
EUW1_6258172704,Vladimir,Lillia,Qiyana,Twitch,Caitlyn,Irelia,Graves,Kassadin,Varus,Nautilus,26025,18,5,1,False,0,0,False,False,40,True
EUW1_6258173120,Gangplank,Shen,Karma,Kaisa,Bard,Olaf,Rumble,Quinn,Xayah,Janna,43985,8,22,2,False,0,1,False,True,82,False
EUW1_6258173120,Olaf,Rumble,Quinn,Xayah,Janna,Gangplank,Shen,Karma,Kaisa,Bard,47300,22,8,2,False,1,1,True,False,110,True
EUW1_6258174056,Shen,Belveth,Vladimir,Jhin,Karma,Renekton,Evelynn,Syndra,Vayne,Nami,57150,33,30,2,False,1,1,False,True,92,True
EUW1_6258174056,Renekton,Evelynn,Syndra,Vayne,Nami,Shen,Belveth,Vladimir,Jhin,Karma,54800,30,33,2,False,0,1,True,False,124,False
EUW1_6258175675,Irelia,Elise,Karma,Caitlyn,Lux,KSante,Viego,Akali,Mordekaiser,Thresh,70410,36,54,2,False,1,2,True,True,207,False
EUW1_6258175675,KSante,Viego,Akali,Mordekaiser,Thresh,Irelia,Elise,Karma,Caitlyn,Lux,71475,54,36,3,False,2,0,False,False,213,True
EUW1_6258175870,Jayce,Elise,Renekton,Draven,Renata,KSante,Amumu,Yasuo,Varus,Zilean,37225,14,29,0,False,0,0,False,False,67,False
EUW1_6258175870,KSante,Amumu,Yasuo,Varus,Zilean,Jayce,Elise,Renekton,Draven,Renata,45600,29,14,3,False,1,1,True,True,118,True
EUW1_6258177184,Maokai,Pyke,Vex,Nocturne,Xerath,Zac,Gwen,Sona,Illaoi,Ezreal,67750,51,48,0,False,0,0,True,True,453,False
EUW1_6258177184,Zac,Gwen,Sona,Illaoi,Ezreal,Maokai,Pyke,Vex,Nocturne,Xerath,64320,48,51,0,False,0,0,False,False,95,True
EUW1_6258178108,Sion,Nunu,Yone,Caitlyn,Lux,Pantheon,Nocturne,Viktor,Varus,Karma,42325,22,14,4,True,1,1,True,False,113,True
EUW1_6258178108,Pantheon,Nocturne,Viktor,Varus,Karma,Sion,Nunu,Yone,Caitlyn,Lux,37590,14,22,0,False,0,1,False,True,206,False
EUW1_6258179155,KSante,Ekko,Orianna,Lucian,Nami,Jayce,Khazix,Velkoz,Caitlyn,Ashe,35285,12,30,0,False,0,0,True,False,61,False
EUW1_6258179155,Jayce,Khazix,Velkoz,Caitlyn,Ashe,KSante,Ekko,Orianna,Lucian,Nami,46075,30,12,2,False,1,2,False,True,76,True
EUW1_6258179345,Renekton,Irelia,Udyr,Ezreal,Thresh,Gragas,Vi,Tryndamere,Twitch,Nami,33645,8,28,0,False,0,0,False,False,74,False
EUW1_6258179345,Gragas,Vi,Tryndamere,Twitch,Nami,Renekton,Irelia,Udyr,Ezreal,Thresh,43160,28,8,3,False,0,2,True,True,94,True
EUW1_6258179497,Riven,Diana,Zoe,Nilah,Taric,Twitch,Viego,Ryze,Zeri,Sona,48210,24,26,2,False,0,2,True,False,82,False
EUW1_6258179497,Twitch,Viego,Ryze,Zeri,Sona,Riven,Diana,Zoe,Nilah,Taric,48045,26,24,1,False,1,0,False,True,70,True
EUW1_6258179669,Camille,Elise,Quinn,Tristana,Pyke,Gragas,Viego,Yasuo,Ezreal,Ashe,68200,38,27,3,False,2,1,False,False,114,True
EUW1_6258179669,Gragas,Viego,Yasuo,Ezreal,Ashe,Camille,Elise,Quinn,Tristana,Pyke,54700,27,38,1,False,0,1,True,True,153,False
EUW1_6258180752,Renekton,Elise,Viktor,Varus,Ashe,Sion,Sylas,Thresh,Xayah,Karma,45165,15,33,0,False,0,1,False,True,149,False
EUW1_6258180752,Sion,Sylas,Thresh,Xayah,Karma,Renekton,Elise,Viktor,Varus,Ashe,51550,33,15,3,False,1,1,True,False,107,True
EUW1_6258182863,Darius,Warwick,Kassadin,Caitlyn,Lux,Tryndamere,Nocturne,Orianna,Ezreal,Nami,51550,21,8,3,False,1,0,True,True,85,True
EUW1_6258182863,Tryndamere,Nocturne,Orianna,Ezreal,Nami,Darius,Warwick,Kassadin,Caitlyn,Lux,42715,8,21,1,False,0,1,False,False,172,False
EUW1_6258185527,Garen,Talon,Kassadin,Samira,Nautilus,Irelia,Rengar,Yasuo,Karthus,Nami,38450,18,32,0,False,0,0,False,False,79,False
EUW1_6258185527,Irelia,Rengar,Yasuo,Karthus,Nami,Garen,Talon,Kassadin,Samira,Nautilus,47510,32,18,2,False,1,2,True,True,68,True
EUW1_6258185979,Jax,Elise,Gragas,Xayah,Diana,LeeSin,Ashe,Yuumi,Kalista,Ryze,78764,56,52,0,False,0,0,True,True,109,False
EUW1_6258185979,LeeSin,Ashe,Yuumi,Kalista,Ryze,Jax,Elise,Gragas,Xayah,Diana,67435,52,56,0,False,0,0,False,False,164,True
EUW1_6258186252,Qiyana,Maokai,Tristana,Draven,Bard,Yone,Diana,Yasuo,Jhin,Rell,54415,33,23,2,False,1,1,True,True,142,True
EUW1_6258186252,Yone,Diana,Yasuo,Jhin,Rell,Qiyana,Maokai,Tristana,Draven,Bard,51040,23,33,2,False,0,0,False,False,103,False
EUW1_6258187664,Darius,Sejuani,Sylas,Jhin,Bard,Akali,Elise,Yone,Varus,Thresh,54135,28,36,2,False,0,1,False,False,186,False
EUW1_6258187664,Akali,Elise,Yone,Varus,Thresh,Darius,Sejuani,Sylas,Jhin,Bard,56230,36,28,1,False,1,1,True,True,116,True
EUW1_6258187850,Gnar,Zac,Viktor,Samira,Pyke,KSante,MasterYi,Akali,Ashe,Bard,53968,39,34,1,False,1,2,True,True,127,True
EUW1_6258187850,KSante,MasterYi,Akali,Ashe,Bard,Gnar,Zac,Viktor,Samira,Pyke,49525,34,39,3,False,0,0,False,False,162,False
EUW1_6258187971,Yorick,Viego,Kassadin,Lucian,Sona,Ryze,Sejuani,Pantheon,Tristana,Nami,34775,3,23,0,False,0,0,False,False,28,False
EUW1_6258187971,Ryze,Sejuani,Pantheon,Tristana,Nami,Yorick,Viego,Kassadin,Lucian,Sona,41675,23,3,3,False,1,2,True,True,66,True
EUW1_6258188007,Jax,Kayn,Syndra,Sivir,Janna,Azir,Kindred,Jayce,Jhin,Karma,42810,19,6,0,False,0,1,True,False,87,True
EUW1_6258188007,Azir,Kindred,Jayce,Jhin,Karma,Jax,Kayn,Syndra,Sivir,Janna,31785,6,19,3,False,0,0,False,True,59,False
EUW1_6258188278,KSante,Sejuani,Yone,Varus,Sona,Jax,MonkeyKing,Galio,Xayah,Blitzcrank,58300,20,39,2,False,0,1,False,True,200,False
EUW1_6258188278,Jax,MonkeyKing,Galio,Xayah,Blitzcrank,KSante,Sejuani,Yone,Varus,Sona,63625,39,20,2,False,2,1,True,False,181,True
EUW1_6258188615,Singed,Pantheon,Ekko,Samira,Blitzcrank,KSante,Elise,Irelia,Ezreal,Karma,54675,38,25,2,False,1,0,False,True,96,True
EUW1_6258188615,KSante,Elise,Irelia,Ezreal,Karma,Singed,Pantheon,Ekko,Samira,Blitzcrank,52595,25,38,2,False,0,1,True,False,102,False
EUW1_6258188840,Quinn,Diana,Ryze,Varus,Sona,Yorick,Udyr,Qiyana,Ezreal,Senna,53025,35,22,3,False,1,0,False,True,86,True
EUW1_6258188840,Yorick,Udyr,Qiyana,Ezreal,Senna,Quinn,Diana,Ryze,Varus,Sona,51635,22,35,1,False,0,2,True,False,91,False
EUW1_6258190975,MissFortune,Gangplank,Vayne,Syndra,Caitlyn,Diana,TwistedFate,Fiora,Viktor,Kassadin,86120,75,68,0,False,0,0,True,True,116,True
EUW1_6258190975,Diana,TwistedFate,Fiora,Viktor,Kassadin,MissFortune,Gangplank,Vayne,Syndra,Caitlyn,86065,68,75,0,False,0,0,False,False,64,False
EUW1_6258193946,Fiora,Graves,Riven,Swain,Leona,Akali,Elise,Tristana,Ezreal,Nautilus,28925,6,18,0,False,0,0,False,True,93,False
EUW1_6258193946,Akali,Elise,Tristana,Ezreal,Nautilus,Fiora,Graves,Riven,Swain,Leona,36285,18,6,1,False,0,2,True,False,47,True
EUW1_6258194238,Jax,Maokai,Tryndamere,Kaisa,Varus,Akali,Hecarim,Ryze,Twitch,Ashe,54850,23,41,0,False,1,1,True,True,103,False
EUW1_6258194238,Akali,Hecarim,Ryze,Twitch,Ashe,Jax,Maokai,Tryndamere,Kaisa,Varus,54750,41,23,4,True,0,1,False,False,101,True
EUW1_6258194489,KSante,MonkeyKing,Azir,Caitlyn,Lux,Aatrox,Maokai,Anivia,Jhin,Janna,56495,23,16,3,False,2,1,True,True,138,True
EUW1_6258194489,Aatrox,Maokai,Anivia,Jhin,Janna,KSante,MonkeyKing,Azir,Caitlyn,Lux,52070,16,23,2,False,0,1,False,False,229,False
EUW1_6258194543,Belveth,Nami,Kalista,Kayn,JarvanIV,Kayle,Sivir,Tristana,Shaco,Ahri,36000,15,34,0,False,0,0,False,False,43,False
EUW1_6258194543,Kayle,Sivir,Tristana,Shaco,Ahri,Belveth,Nami,Kalista,Kayn,JarvanIV,44875,34,15,1,False,0,0,True,True,41,True
EUW1_6258196656,Irelia,Maokai,Rumble,Ezreal,Rakan,Fiora,Elise,Syndra,Jhin,Ashe,63200,27,34,1,False,2,0,False,False,117,False
EUW1_6258196656,Fiora,Elise,Syndra,Jhin,Ashe,Irelia,Maokai,Rumble,Ezreal,Rakan,63645,34,27,3,False,0,2,True,True,174,True
EUW1_6258197592,Quinn,Udyr,Yone,Swain,Nami,Karma,Elise,Kassadin,Ezreal,Tristana,59795,43,26,4,True,1,1,False,False,174,True
EUW1_6258197592,Karma,Elise,Kassadin,Ezreal,Tristana,Quinn,Udyr,Yone,Swain,Nami,58050,26,43,0,False,0,1,True,True,112,False
EUW1_6258197790,KSante,Viego,Syndra,Jhin,Nautilus,Taric,Kindred,Akali,Samira,Pyke,25200,8,23,0,False,0,0,False,True,107,False
EUW1_6258197790,Taric,Kindred,Akali,Samira,Pyke,KSante,Viego,Syndra,Jhin,Nautilus,31950,23,8,1,False,0,1,True,False,35,True
EUW1_6258197884,KSante,FiddleSticks,Yone,Lucian,Nami,Karma,Samira,Ornn,LeeSin,Nautilus,63550,34,24,3,False,1,0,False,False,222,True
EUW1_6258197884,Karma,Samira,Ornn,LeeSin,Nautilus,KSante,FiddleSticks,Yone,Lucian,Nami,58725,24,34,2,False,1,2,True,True,210,False
EUW1_6258198659,Kled,Diana,Akshan,Samira,Amumu,Annie,Vi,Azir,Ezreal,Alistar,35405,14,38,0,False,0,0,False,False,47,False
EUW1_6258198659,Annie,Vi,Azir,Ezreal,Alistar,Kled,Diana,Akshan,Samira,Amumu,41610,38,14,3,False,0,2,True,True,102,True
EUW1_6258199011,Yone,Vi,Sylas,Caitlyn,Karma,Illaoi,Sejuani,Cassiopeia,Varus,Rakan,49960,23,32,3,False,0,0,False,False,156,False
EUW1_6258199011,Illaoi,Sejuani,Cassiopeia,Varus,Rakan,Yone,Vi,Sylas,Caitlyn,Karma,55485,32,23,1,False,1,2,True,True,151,True
EUW1_6258199373,Garen,Qiyana,Vladimir,Varus,Nautilus,MasterYi,Sylas,Seraphine,Caitlyn,Karma,55975,38,23,3,False,1,1,True,False,143,True
EUW1_6258199373,MasterYi,Sylas,Seraphine,Caitlyn,Karma,Garen,Qiyana,Vladimir,Varus,Nautilus,49450,23,38,1,False,0,1,False,True,88,False
EUW1_6258199965,Fiora,Sejuani,Lux,Xayah,Senna,Illaoi,Maokai,Viktor,Caitlyn,Nami,24185,6,19,0,False,0,0,False,True,54,False
EUW1_6258199965,Illaoi,Maokai,Viktor,Caitlyn,Nami,Fiora,Sejuani,Lux,Xayah,Senna,30745,19,6,1,False,0,1,True,False,53,True
EUW1_6258202178,Kled,LeeSin,Ryze,Lucian,Amumu,Camille,MonkeyKing,Cassiopeia,Xayah,Ashe,50950,37,18,3,False,1,2,True,True,93,True
EUW1_6258202178,Camille,MonkeyKing,Cassiopeia,Xayah,Ashe,Kled,LeeSin,Ryze,Lucian,Amumu,38600,18,37,0,False,0,0,False,False,100,False
EUW1_6258203385,Gragas,LeeSin,Sylas,Caitlyn,Nautilus,Yone,MonkeyKing,Azir,Jhin,Velkoz,56450,32,16,3,False,1,1,False,False,121,True
EUW1_6258203385,Yone,MonkeyKing,Azir,Jhin,Velkoz,Gragas,LeeSin,Sylas,Caitlyn,Nautilus,47925,16,32,1,False,0,1,True,True,86,False
EUW1_6258203594,Leblanc,Karma,Akshan,DrMundo,Warwick,Belveth,Zac,Yone,Varus,Ashe,62250,42,24,1,False,0,0,True,False,70,True
EUW1_6258203594,Belveth,Zac,Yone,Varus,Ashe,Leblanc,Karma,Akshan,DrMundo,Warwick,57945,24,42,1,False,0,0,False,True,136,False
EUW1_6258204290,Olaf,Warwick,Orianna,Draven,Karma,Renekton,Graves,Viktor,Caitlyn,Zac,43745,19,28,1,False,0,1,False,True,100,False
EUW1_6258204290,Renekton,Graves,Viktor,Caitlyn,Zac,Olaf,Warwick,Orianna,Draven,Karma,41535,28,19,3,False,1,0,True,False,108,True
EUW1_6258204297,KSante,Viego,Syndra,Lucian,Nami,Jayce,Maokai,Taliyah,Kaisa,Nautilus,44525,22,8,2,False,0,1,True,True,68,True
EUW1_6258204297,Jayce,Maokai,Taliyah,Kaisa,Nautilus,KSante,Viego,Syndra,Lucian,Nami,33125,8,22,0,False,0,1,False,False,88,False
EUW1_6258205198,Nasus,Kayn,Leblanc,Varus,Heimerdinger,Akshan,Elise,Azir,Caitlyn,Nautilus,57455,32,23,3,False,1,1,True,False,103,True
EUW1_6258205198,Akshan,Elise,Azir,Caitlyn,Nautilus,Nasus,Kayn,Leblanc,Varus,Heimerdinger,48765,23,32,1,False,0,1,False,True,79,False
EUW1_6258205601,Jax,Gragas,Renekton,Lucian,Nami,Garen,Elise,Tristana,Yasuo,Rakan,46750,21,28,0,False,0,2,False,False,82,False
EUW1_6258205601,Garen,Elise,Tristana,Yasuo,Rakan,Jax,Gragas,Renekton,Lucian,Nami,48650,28,21,2,False,1,0,True,True,113,True
EUW1_6258207733,Gragas,Elise,Talon,Varus,Rakan,Sylas,Graves,Katarina,Draven,Pyke,44560,37,11,2,False,1,1,True,True,110,True
EUW1_6258207733,Sylas,Graves,Katarina,Draven,Pyke,Gragas,Elise,Talon,Varus,Rakan,37510,11,37,0,False,0,0,False,False,70,False
EUW1_6258207837,Jax,Sylas,Vi,Morgana,Taliyah,Yuumi,Vayne,Annie,Kassadin,Ezreal,79200,44,42,3,False,0,0,True,True,174,False
EUW1_6258207837,Yuumi,Vayne,Annie,Kassadin,Ezreal,Jax,Sylas,Vi,Morgana,Taliyah,77545,42,44,1,False,1,0,False,False,81,True
EUW1_6258208438,Pantheon,Rengar,Sylas,Varus,Pyke,Illaoi,Ekko,Zoe,Twitch,Karma,50600,40,13,2,False,0,1,True,True,92,True
EUW1_6258208438,Illaoi,Ekko,Zoe,Twitch,Karma,Pantheon,Rengar,Sylas,Varus,Pyke,39135,13,40,1,False,0,1,False,False,72,False
EUW1_6258208757,DrMundo,MonkeyKing,Sylas,Sion,Senna,Zilean,Graves,Talon,Kaisa,Ashe,53700,28,22,2,False,1,2,True,True,118,True
EUW1_6258208757,Zilean,Graves,Talon,Kaisa,Ashe,DrMundo,MonkeyKing,Sylas,Sion,Senna,42320,22,28,1,False,0,0,False,False,175,False
EUW1_6258213742,Irelia,Sylas,Galio,Caitlyn,Rell,Sion,Graves,Akali,Jhin,Karma,50775,34,38,0,False,0,0,False,False,175,False
EUW1_6258213742,Sion,Graves,Akali,Jhin,Karma,Irelia,Sylas,Galio,Caitlyn,Rell,58225,38,34,4,True,1,2,True,True,140,True
EUW1_6258213813,Gnar,MonkeyKing,Ashe,Viktor,Karma,Zed,Graves,Rumble,Jhin,Sona,50756,17,35,1,False,0,0,False,False,133,False
EUW1_6258213813,Zed,Graves,Rumble,Jhin,Sona,Gnar,MonkeyKing,Ashe,Viktor,Karma,57400,35,17,3,False,1,2,True,True,83,True
EUW1_6258213893,Gangplank,Elise,Sylas,Caitlyn,Lux,Tryndamere,Qiyana,Akali,Ezreal,Karma,50133,19,38,2,False,0,2,False,False,113,False
EUW1_6258213893,Tryndamere,Qiyana,Akali,Ezreal,Karma,Gangplank,Elise,Sylas,Caitlyn,Lux,56010,38,19,1,False,1,0,True,True,52,True
EUW1_6258216326,Karma,MonkeyKing,Akali,Tristana,Blitzcrank,Bard,Graves,Sylas,Varus,Anivia,55550,36,27,2,False,1,0,False,False,121,True
EUW1_6258216326,Bard,Graves,Sylas,Varus,Anivia,Karma,MonkeyKing,Akali,Tristana,Blitzcrank,52375,27,36,2,False,0,2,True,True,165,False
EUW1_6258218029,Sion,Sejuani,Syndra,Samira,Renata,Zac,Viego,Shen,Draven,Alistar,55350,38,34,1,False,1,1,True,False,160,True
EUW1_6258218029,Zac,Viego,Shen,Draven,Alistar,Sion,Sejuani,Syndra,Samira,Renata,49900,34,38,2,False,0,1,False,True,195,False
EUW1_6258218757,Jhin,Lux,RekSai,Leona,Malphite,Ezreal,Nidalee,Ashe,Jinx,Morgana,60175,40,40,2,False,0,0,True,False,148,False
EUW1_6258218757,Ezreal,Nidalee,Ashe,Jinx,Morgana,Jhin,Lux,RekSai,Leona,Malphite,62758,40,40,1,False,0,0,False,True,123,True
EUW1_6258219180,Olaf,Lillia,Sivir,Twitch,Ashe,Akali,Hecarim,Yasuo,Ezreal,Leona,36330,16,41,0,False,0,1,False,False,74,False
EUW1_6258219180,Akali,Hecarim,Yasuo,Ezreal,Leona,Olaf,Lillia,Sivir,Twitch,Ashe,47385,41,16,3,False,0,1,True,True,59,True
EUW1_6258219296,Rengar,MonkeyKing,Ekko,Ezreal,Nautilus,Aatrox,Elise,Sylas,Caitlyn,Braum,37075,24,9,2,False,1,0,False,True,86,True
EUW1_6258219296,Aatrox,Elise,Sylas,Caitlyn,Braum,Rengar,MonkeyKing,Ekko,Ezreal,Nautilus,36575,9,24,0,False,0,2,True,False,87,False
EUW1_6258220428,Ahri,Graves,LeeSin,Trundle,Zac,Jayce,Yone,Irelia,Blitzcrank,Jhin,43175,41,29,0,False,0,0,True,True,105,True
EUW1_6258220428,Jayce,Yone,Irelia,Blitzcrank,Jhin,Ahri,Graves,LeeSin,Trundle,Zac,42635,29,41,0,False,0,0,False,False,86,False
EUW1_6258220513,Varus,Nunu,Zed,Xayah,Sona,KSante,JarvanIV,Tristana,Twitch,Blitzcrank,57600,35,24,3,False,2,0,False,True,99,True
EUW1_6258220513,KSante,JarvanIV,Tristana,Twitch,Blitzcrank,Varus,Nunu,Zed,Xayah,Sona,54600,24,35,2,False,0,2,True,False,98,False
EUW1_6258222651,Ornn,Nunu,Yasuo,Kaisa,Karma,Shen,Evelynn,Graves,Caitlyn,Sona,35150,9,20,0,False,0,0,False,True,86,False
EUW1_6258222651,Shen,Evelynn,Graves,Caitlyn,Sona,Ornn,Nunu,Yasuo,Kaisa,Karma,40385,20,9,3,False,1,2,True,False,75,True
EUW1_6258222768,Jax,Vi,Velkoz,Jhin,Caitlyn,Singed,Kindred,Syndra,Ezreal,Janna,41830,17,27,0,False,0,0,False,True,93,False
EUW1_6258222768,Singed,Kindred,Syndra,Ezreal,Janna,Jax,Vi,Velkoz,Jhin,Caitlyn,46530,27,17,3,False,1,2,True,False,135,True
EUW1_6258222924,KSante,Maokai,Velkoz,Kaisa,Nautilus,Twitch,Viego,Katarina,Vayne,Lulu,45975,13,31,1,False,0,1,False,False,176,False
EUW1_6258222924,Twitch,Viego,Katarina,Vayne,Lulu,KSante,Maokai,Velkoz,Kaisa,Nautilus,58750,31,13,3,False,2,1,True,True,62,True
EUW1_6258223066,Singed,Kindred,Zac,Ashe,Karma,Vayne,Viego,Leblanc,Jhin,Nautilus,43800,22,40,0,False,0,1,False,False,119,False
EUW1_6258223066,Vayne,Viego,Leblanc,Jhin,Nautilus,Singed,Kindred,Zac,Ashe,Karma,50460,40,22,3,False,1,1,True,True,155,True
EUW1_6258223122,KSante,Diana,Yone,Ashe,Heimerdinger,Darius,Lillia,Akshan,Caitlyn,Karma,55010,28,37,1,False,0,1,False,True,184,False
EUW1_6258223122,Darius,Lillia,Akshan,Caitlyn,Karma,KSante,Diana,Yone,Ashe,Heimerdinger,61353,37,28,3,False,1,1,True,False,104,True
EUW1_6258223785,Irelia,Graves,Azir,Caitlyn,Lux,Jayce,Kayn,Viktor,Kaisa,Pyke,45945,24,17,2,False,1,1,True,True,64,True
EUW1_6258223785,Jayce,Kayn,Viktor,Kaisa,Pyke,Irelia,Graves,Azir,Caitlyn,Lux,38175,17,24,0,False,0,0,False,False,40,False
EUW1_6258225760,Azir,Rengar,Leblanc,Kaisa,Janna,Jax,Zac,Ahri,MissFortune,Amumu,63670,37,33,3,False,1,1,False,False,128,False
EUW1_6258225760,Jax,Zac,Ahri,MissFortune,Amumu,Azir,Rengar,Leblanc,Kaisa,Janna,59175,33,37,1,False,1,1,True,True,153,True
EUW1_6258226603,Swain,Lux,Olaf,Khazix,Yone,Mordekaiser,Irelia,Fiora,Corki,Galio,55865,48,48,0,False,0,0,True,False,204,False
EUW1_6258226603,Mordekaiser,Irelia,Fiora,Corki,Galio,Swain,Lux,Olaf,Khazix,Yone,58415,48,48,0,False,0,0,False,True,89,True
EUW1_6258227171,Annie,MonkeyKing,Yone,Sivir,Lulu,Jax,Kindred,Syndra,Twitch,Karma,42510,15,29,0,False,0,1,False,False,68,False
EUW1_6258227171,Jax,Kindred,Syndra,Twitch,Karma,Annie,MonkeyKing,Yone,Sivir,Lulu,51155,29,15,4,True,1,1,True,True,91,True
EUW1_6258227980,Darius,Viego,Vex,Tristana,Nautilus,Fiora,Elise,Viktor,Twitch,Rakan,63133,38,29,1,False,2,1,True,True,156,True
EUW1_6258227980,Fiora,Elise,Viktor,Twitch,Rakan,Darius,Viego,Vex,Tristana,Nautilus,57725,29,38,3,False,0,0,False,False,119,False
EUW1_6258228169,Camille,Lillia,Akshan,Zeri,Karma,Fiora,Talon,Kassadin,Aphelios,Rakan,66648,24,23,2,False,1,0,False,True,109,False
EUW1_6258228169,Fiora,Talon,Kassadin,Aphelios,Rakan,Camille,Lillia,Akshan,Zeri,Karma,64900,23,24,3,False,1,2,True,False,69,True
EUW1_6258228661,Renekton,Belveth,Ryze,Taliyah,Nami,Fiora,Gragas,Orianna,Xayah,Rakan,38930,17,30,1,False,0,0,False,True,106,False
EUW1_6258228661,Fiora,Gragas,Orianna,Xayah,Rakan,Renekton,Belveth,Ryze,Taliyah,Nami,48560,30,17,2,False,1,2,True,False,96,True
EUW1_6258229367,Jax,Belveth,Syndra,Caitlyn,Ashe,Kennen,Kindred,Kassadin,Draven,Blitzcrank,22150,3,16,0,False,0,1,False,False,45,False
